Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URL,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024/10/10 4:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844115687985295535/photo/1,Image,https://pbs.twimg.com/media/GZedY80XwAAhJEJ.jpg,2024-10-10 04-40-img_441.jpg,"It was great to join @TheView yesterday—and to our young leaders that joined us in the audience, don’t forget to give your teacher the excuse note. https://t.co/21qJmrvReg",9841,1866,1766
2024/10/10 4:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844115687985295535/photo/1,Image,https://pbs.twimg.com/media/GZedaK_WoAAfhBd.jpg,2024-10-10 04-40-img_442.jpg,"It was great to join @TheView yesterday—and to our young leaders that joined us in the audience, don’t forget to give your teacher the excuse note. https://t.co/21qJmrvReg",9841,1866,1766
2024/10/18 6:34,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1847043433505898567/photo/1,Image,https://pbs.twimg.com/media/GaIEMpEX0AAOe_3.jpg,2024-10-18 06-34-img_356.jpg,Assistance is available for people affected by Hurricanes Helene and Milton. Our administration is on the ground to help you recover and rebuild as soon as possible. https://t.co/BwQvbRlZNy,4320,1670,1429
2024/10/18 0:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846946118745129462/video/1,Video,https://video.twimg.com/amplify_video/1846946032459894784/vid/avc1/1080x1920/CTtuUJtCai7OHaRd.mp4?tag=16,2024-10-18 00-07-vid_359.mp4,"Donald Trump has peddled harmful conspiracies about immigrant communities eating pets and spread misinformation about resources available to those impacted by Hurricanes Milton and Helene.

He is a deeply unserious man—but the consequences of him having power are deadly serious. https://t.co/EESw5XYk8c",19940,6732,8276
2024/10/17 21:54,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846912661146972610/video/1,Video,https://video.twimg.com/amplify_video/1846912554615844864/vid/avc1/1080x1920/KugNKgwVYStP7Dh8.mp4?tag=16,2024-10-17 21-54-vid_361.mp4,"When I look at our aspiring business leaders, I know our future is bright. 

My economic plan allows entrepreneurs and small business owners to get their foot in the door and turn their dreams into reality. https://t.co/Yb904nmdEL",5199,1626,2122
2024/10/15 23:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846215227425075591/photo/1,Image,https://pbs.twimg.com/media/GZ8S8tBWwAATVFc.jpg,2024-10-15 23-43-img_376.jpg,"Today marks three weeks until Election Day. 

Let’s roll up our sleeves and make every moment count. 

It’s going to take a lot of hard work. Together, we can win this: https://t.co/MKvOQGgN2t. https://t.co/8i5uSONBNW",21068,5433,4206
2024/10/16 0:34,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846228061173256714/photo/1,Image,https://pbs.twimg.com/media/GZ8enuqXEAEMEn4.png,2024-10-16 00-34-img_375.jpg,No one should go to jail for smoking weed. https://t.co/D932NCGmPP,98865,16071,24189
2024/10/15 6:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845947911596654860/video/1,Video,https://video.twimg.com/amplify_video/1845947720118198272/vid/avc1/1920x1080/zxCxoAGN8_3bZufi.mp4?tag=16,2024-10-15 06-00-vid_385.mp4,"Donald Trump took out a full-page newspaper ad calling for the execution of innocent Black and Latino boys: The Central Park Five.

Trump has a long history of racism—and his Project 2025 plan would give him virtually unchecked power over Black Americans’ lives and bodies. https://t.co/BSUocGERSo",12657,6096,3265
2024/10/15 5:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845937481138454640/video/1,Video,https://video.twimg.com/amplify_video/1845937374804512768/vid/avc1/1080x1080/3qwz4DMkjygSALax.mp4?tag=16,2024-10-15 05-19-vid_386.mp4,"Donald Trump took out a full-page ad in the New York Times saying the Central Park 5 should be executed. He refused to rent to Black families. He has spread lies about Black immigrants.

This man is dangerous. https://t.co/zilJ0JrpoV",17671,5844,6115
2024/10/14 3:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845550118784602200/video/1,Video,https://video.twimg.com/amplify_video/1845550074304086016/vid/avc1/1080x1080/dz1x3G3Of3dcZb6f.mp4?tag=16,2024-10-14 03-40-vid_404.mp4,"It’s almost impossible to start a business on $5,000.

Our plan to raise the startup expense deduction to $50,000 will strengthen our small businesses and lift up our communities. https://t.co/LAYXzgBiLL",5504,1820,3082
2024/10/13 4:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845194019103498500/photo/1,Image,https://pbs.twimg.com/media/GZtyJU3WUBoE6Ec.jpg,2024-10-13 04-05-img_409.jpg,"I will never forget where I come from: the middle class. 

And as president, I will always put the middle class and working families first. https://t.co/17T4DJP5Z3",14842,3228,9365
2024/10/14 6:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845586144961929352/photo/1,Image,https://pbs.twimg.com/media/GZzWyBwXsAAxCel.jpg,2024-10-14 06-03-img_402.jpg,"Faith is a verb. It is something we show in action and in service.

It was my honor to worship with the @KoinoniaFamily Church today in Greenville, NC. https://t.co/r7vNojK4rZ",8005,1972,2743
2024/10/13 4:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845194019103498500/photo/1,Image,https://pbs.twimg.com/media/GZtyKiQWYBETE9D.jpg,2024-10-13 04-05-img_410.jpg,"I will never forget where I come from: the middle class. 

And as president, I will always put the middle class and working families first. https://t.co/17T4DJP5Z3",14842,3228,9365
2024/10/14 6:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845586144961929352/photo/1,Image,https://pbs.twimg.com/media/GZzWzP7XAAAzPLW.jpg,2024-10-14 06-03-img_403.jpg,"Faith is a verb. It is something we show in action and in service.

It was my honor to worship with the @KoinoniaFamily Church today in Greenville, NC. https://t.co/r7vNojK4rZ",8005,1972,2743
2024/10/12 11:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844936280947171524/video/1,Video,https://video.twimg.com/amplify_video/1844936194787868676/vid/avc1/1080x1920/d1HwpGhPUUrpqw5M.mp4?tag=16,2024-10-12 11-01-vid_416.mp4,"Donald Trump spends his time attacking great American cities full of hardworking people.

He’s not looking out for you. https://t.co/GuUymnuwZv",43361,13703,9902
2024/10/12 21:02,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845087613016739938/video/1,Video,https://video.twimg.com/amplify_video/1845087526832189445/vid/avc1/1080x1920/jYrk9cvjYpOPOpzo.mp4?tag=16,2024-10-12 21-02-vid_415.mp4,"To every person who has stepped in to help as we recover and rebuild from Hurricanes Milton and Helene: Our country thanks you.

We are doing everything in our power to get relief to those who need it. We are in this for the long haul. https://t.co/2n3rxd9IfM",16174,5041,3712
2024/10/12 6:24,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844866755815989719/video/1,Video,https://video.twimg.com/amplify_video/1844866670835191809/vid/avc1/1080x1920/Q2FwuhpSJg8_NTJ7.mp4?tag=16,2024-10-12 06-24-vid_417.mp4,Donald Trump knows nothing about patriotism or love of country. https://t.co/iIagIb43Pb,7954,2808,3937
2024/10/11 23:27,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844761672050778156/photo/1,Image,https://pbs.twimg.com/media/GZno7aZXcAw8QVR.jpg,2024-10-11 23-27-img_421.jpg,"Only 25 days until Election Day. 

This is your reminder to make your plan to vote early, by mail, or on Election Day: https://t.co/NBK5sUI92V https://t.co/rYeHhctgdX",9589,2492,2780
2024/10/11 23:27,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844761672050778156/photo/1,Image,https://pbs.twimg.com/media/GZno8oGXcAw-nmC.jpg,2024-10-11 23-27-img_422.jpg,"Only 25 days until Election Day. 

This is your reminder to make your plan to vote early, by mail, or on Election Day: https://t.co/NBK5sUI92V https://t.co/rYeHhctgdX",9589,2492,2780
2024/10/11 22:31,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844747577452908698/photo/1,Image,https://pbs.twimg.com/media/GZncG_XXwAUqYnb.jpg,2024-10-11 22-31-img_423.jpg,"My message to every little girl across our nation on International Day of the Girl: 

Dream with ambition and lead with conviction. We will applaud you every step of the way. https://t.co/VpllUuSJjb",17873,4639,5622
2024/10/11 20:47,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844721449023529473/video/1,Video,https://video.twimg.com/amplify_video/1844721363245838360/vid/avc1/1920x1080/AwbiwpV2e_L4RAxr.mp4?tag=16,2024-10-11 20-47-vid_426.mp4,"In moments of crisis, Americans need a leader—not a liar.

WATCH: https://t.co/XhpWqmDV3o",31156,11895,12276
2024/10/11 22:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844741674574008545/video/1,Video,https://video.twimg.com/amplify_video/1844741505342173184/vid/avc1/1920x1080/NnPhurahxRsLTD12.mp4?tag=16,2024-10-11 22-07-vid_425.mp4,"Stevie Wonder is a longtime friend of mine. 

I thank him for being a part of our fight for the future.

Join us at https://t.co/MKvOQGgN2t. https://t.co/caCuvbTXro",42809,11937,3424
2024/10/11 22:31,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844747577452908698/photo/1,Image,https://pbs.twimg.com/media/GZncINJXsAIAemk.jpg,2024-10-11 22-31-img_424.jpg,"My message to every little girl across our nation on International Day of the Girl: 

Dream with ambition and lead with conviction. We will applaud you every step of the way. https://t.co/VpllUuSJjb",17873,4639,5622
2024/10/11 4:16,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844471990624677938/photo/1,Image,https://pbs.twimg.com/media/GZjhe9rW0AsZ2iW.jpg,2024-10-11 04-16-img_431.jpg,We are doing everything in our power to help communities devastated by Hurricane Helene. https://t.co/rsjg3IskCH,5455,1650,2165
2024/10/17 11:31,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846755832605667424/video/1,Video,https://video.twimg.com/amplify_video/1846755767526768640/vid/avc1/1080x1080/N4O3L_rjFZO_eNhl.mp4?tag=16,2024-10-17 11-31-vid_362.mp4,"Donald Trump said that Black and Latino voters who don’t support him should have their heads examined.

His Project 2025 Agenda would give him virtually unchecked power to implement policies that would disproportionately harm Black and Latino communities. https://t.co/yUUa7uTBqF",8054,2818,4740
2024/10/10 8:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844169820113129648/video/1,Video,https://video.twimg.com/amplify_video/1844169734801031173/vid/avc1/1920x1080/5uLpcZcDJen7cVhf.mp4?tag=16,2024-10-10 08-15-vid_437.mp4,"When Americans most need a leader, Donald Trump is in it for himself.

Watch our new ad: https://t.co/djkT6Ka9dJ",14569,6352,4346
2024/10/17 6:09,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846674863085211966/video/1,Video,https://video.twimg.com/amplify_video/1846674734064246784/vid/avc1/720x900/9mVpZQovkschrkeg.mp4?tag=16,2024-10-17 06-09-vid_368.mp4,"Donald Trump has stated that one of the biggest threats America faces is “the enemy from within.” He has said that as president, he would use our military to go after those who don’t support him.

Use the American military to go after American citizens? Let that sink in. https://t.co/Rx9zvhCVbL",13080,4749,6476
2024/10/16 21:47,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846548434070700092/photo/1,Image,https://pbs.twimg.com/media/GaBB_4nXIAAio3v.jpg,2024-10-16 21-47-img_370.jpg,"Only 20 days left until Election Day.

Don’t wait—vote early, by mail, or make a plan to vote on November 5th.

https://t.co/VbrfuqVy9P https://t.co/M0Wwfdy9ow",14707,4176,3792
2024/10/10 6:39,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844145633650712628/video/1,Video,https://video.twimg.com/amplify_video/1844145568366346240/vid/avc1/1080x1080/zyrf2TOHPNGW9Mqf.mp4?tag=16,2024-10-10 06-39-vid_438.mp4,Donald Trump lacks the empathy to care about the suffering of other people—especially in a time of crisis. https://t.co/p01XGLVCrb,13741,4011,6121
2024/10/11 2:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844449176731398178/video/1,Video,https://video.twimg.com/amplify_video/1844449090966270016/vid/avc1/1080x1920/DQe1chLh9QX8lcms.mp4?tag=16,2024-10-11 02-45-vid_432.mp4,"My brother-in-law just retired as a firefighter. I’ve seen what it means for someone to step into the firehouse to work a long, unpredictable, and dangerous shift to help people they’ve never met.

I am so thankful for their character, service, and dedication to our communities. https://t.co/MvmV2x9JJF",16741,3815,1615
2024/10/15 3:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845916348318163037/video/1,Video,https://video.twimg.com/amplify_video/1845916241757618176/vid/avc1/1080x1920/jz3_0QQsFeO085HV.mp4?tag=16,2024-10-15 03-55-vid_388.mp4,"This Indigenous Peoples’ Day, I am thinking about the young Indigenous leaders I met in Arizona last week.

I am counting on their leadership and looking forward to our partnership. https://t.co/jZbWxeHEkQ",17869,4205,6617
2024/10/15 0:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845859723632837049/photo/1,Image,https://pbs.twimg.com/media/GZ3PmX-XQAAYkIp.jpg,2024-10-15 00-10-img_393.jpg,"My parents met while protesting for civil rights. When I was a child, they would take me to marches in a stroller.

Those were my first memories of seeing people fighting for the freedoms and the promise of America that had long been kept from them.

As I have traveled across the https://t.co/kNKPss77fU",23097,5629,10865
2024/10/17 7:11,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846690402138550741/video/1,Video,https://video.twimg.com/amplify_video/1846690337999196160/vid/avc1/1080x1080/nsjRmHAdl7x8fgte.mp4?tag=16,2024-10-17 07-11-vid_367.mp4,"I am the only person running for president who has prosecuted transnational criminals. I have spent a significant part of my career going after people who present a threat to the safety of the American people. 

I take this work quite seriously. https://t.co/NUkOeSZ6pJ",33405,8328,13819
2024/10/14 6:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845586144961929352/photo/1,Image,https://pbs.twimg.com/media/GZzWvl8WYAAUxSB.jpg,2024-10-14 06-03-img_400.jpg,"Faith is a verb. It is something we show in action and in service.

It was my honor to worship with the @KoinoniaFamily Church today in Greenville, NC. https://t.co/r7vNojK4rZ",8005,1972,2743
2024/10/15 4:35,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845926431362011579/video/1,Video,https://video.twimg.com/amplify_video/1845926304178171904/vid/avc1/1080x1080/dD0HsAugtTIQiV5m.mp4?tag=16,2024-10-15 04-35-vid_387.mp4,"I plan to build an opportunity economy—which means allowing people to achieve their ambitions, goals, and dreams. https://t.co/ozckC6xFtN",5344,1859,3445
2024/10/15 0:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845859723632837049/photo/1,Image,https://pbs.twimg.com/media/GZ3PnmGXEAAVhjZ.jpg,2024-10-15 00-10-img_394.jpg,"My parents met while protesting for civil rights. When I was a child, they would take me to marches in a stroller.

Those were my first memories of seeing people fighting for the freedoms and the promise of America that had long been kept from them.

As I have traveled across the https://t.co/kNKPss77fU",23097,5629,10865
2024/10/14 6:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1845586144961929352/photo/1,Image,https://pbs.twimg.com/media/GZzWwzkX0AA9Mr9.jpg,2024-10-14 06-03-img_401.jpg,"Faith is a verb. It is something we show in action and in service.

It was my honor to worship with the @KoinoniaFamily Church today in Greenville, NC. https://t.co/r7vNojK4rZ",8005,1972,2743
2024/10/17 1:29,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1846604397117120765/video/1,Video,https://video.twimg.com/amplify_video/1846604270281379840/vid/avc1/1080x1080/R73Mm7YxmdVhurOO.mp4?tag=16,2024-10-17 01-29-vid_369.mp4,"My entire career, I have worked to support our HBCUs, expand access to health care, address Black maternal mortality, invest in our small businesses, and achieve the lowest Black unemployment rate ever in our country. I will do the same as president. https://t.co/XNblB0t1lv",7391,2333,2670
2024/10/9 21:50,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844012475424882689/photo/1,Image,https://pbs.twimg.com/media/GZc_jpqWIAA1LEe.png,2024-10-09 21-50-img_447.jpg,"American families often face difficult decisions about their loved ones’ care. 

My plan will cover home care services for seniors and those with disabilities—so parents, children, and loved ones can have peace of mind and accessible care. https://t.co/67pmKeMzFa",5298,2209,1232
2024/10/10 2:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844084495928201307/video/1,Video,https://video.twimg.com/ext_tw_video/1844083875418427392/pu/vid/avc1/1080x1080/zqtfLvIoN5WcIw5P.mp4?tag=14,2024-10-10 02-36-vid_444.mp4,"We have been working around the clock to prepare for Hurricane Milton and to ensure that federal, state, and local resources are being coordinated in an efficient and effective way. 

We urge you to take this storm seriously. Please listen to your local officials, and if you are https://t.co/wsL11V30dw",8651,2857,4712
2024/10/9 22:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844022643134988360/video/1,Video,https://video.twimg.com/amplify_video/1844022534896816128/vid/avc1/1080x1920/DJxametQTDLRSYQJ.mp4?tag=16,2024-10-09 22-30-vid_446.mp4,"Federal, state, and local governments are working hand-in-hand to coordinate our approach to Hurricane Helene and ensure the impacted communities are getting the resources they need. 

We are in this for the long haul. https://t.co/8nNCMRfK4m",5530,1854,1854
2024/10/10 0:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1844049077501042714/video/1,Video,https://video.twimg.com/amplify_video/1844048948333252608/vid/avc1/1080x1920/MgVDeFJi63eIB6ua.mp4?tag=16,2024-10-10 00-15-vid_445.mp4,"When I was first running for attorney general, my mother was very sick with cancer. Still, she would ask about the race. 

She believed in me—and her determination and courage shaped who I am today. https://t.co/DVAyjWhdI6",8783,2139,1569
2024/10/9 14:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843894477385052164/video/1,Video,https://video.twimg.com/amplify_video/1843894413329584128/vid/avc1/1080x1080/2Z0RhYa0vtUPZi4f.mp4?tag=16,2024-10-09 14-01-vid_452.mp4,"The champagne of beers.

Thank you for having me, @colbertlateshow! https://t.co/OBd7Wn5Yg7",32511,3548,5054
2024/10/9 14:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843894959969018212/photo/1,Image,https://pbs.twimg.com/media/GZbUqIWWMAALzEQ.jpg,2024-10-09 14-03-img_450.jpg,Cheers. https://t.co/slaKf5uJR3,26030,2152,4722
2024/10/9 20:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843991870252179797/video/1,Video,https://video.twimg.com/amplify_video/1843991805882171392/vid/avc1/1080x1350/_8Hbl18uT7vVpbn9.mp4?tag=16,2024-10-09 20-28-vid_449.mp4,"“What are you going to do about it?”

It’s a question my mother used to ask me whenever I saw something unfair. So when I saw the big banks cheating homeowners and drug companies overcharging for medication, I did something about it. https://t.co/fBECG5oWzB",9330,3150,3204
2024/10/9 14:03,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843894959969018212/photo/1,Image,https://pbs.twimg.com/media/GZbUrWCXMAAdmxN.jpg,2024-10-09 14-03-img_451.jpg,Cheers. https://t.co/slaKf5uJR3,26030,2152,4722
2024/10/9 13:58,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843893664180850726/video/1,Video,https://video.twimg.com/amplify_video/1843893599760424960/vid/avc1/1080x1080/4MzThQMcwN4F3IcC.mp4?tag=16,2024-10-09 13-58-vid_453.mp4,"Donald Trump thinks Vladimir Putin is his friend. 

What about the American people? https://t.co/jHALD95uSs",20786,6863,5434
2024/10/9 12:47,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843875797569810760/video/1,Video,https://video.twimg.com/amplify_video/1843875733522792448/vid/avc1/1080x1080/0sk6gtmS-L13d45M.mp4?tag=16,2024-10-09 12-47-vid_454.mp4,Here's what was on my mind during the debate. https://t.co/6gJVsC7khA,22297,4746,1819
2024/10/9 9:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843827767227433272/video/1,Video,https://video.twimg.com/amplify_video/1843827723627581440/vid/avc1/1080x1080/f98m9TJmkzqdoRLH.mp4?tag=16,2024-10-09 09-36-vid_456.mp4,"Over the last three and a half years, we have brought manufacturing back to America, creating 730,000 manufacturing jobs. 

As president, this will be a priority for my administration. We cannot have a strong middle class without American manufacturing. https://t.co/Bk6nFlrJeL",9664,3927,2247
2024/10/9 3:22,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843733626837401749/photo/1,Image,https://pbs.twimg.com/media/GZZB8iXWYAE1uMj.jpg,2024-10-09 03-22-img_458.jpg,Strengthening Medicare to cover home care for our nation’s seniors and those with disabilities is good for families and our economy—and it is common sense. https://t.co/SlCXBI0TLC,17227,5825,4948
2024/10/9 9:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843832821174903039/video/1,Video,https://video.twimg.com/amplify_video/1843832756863660032/vid/avc1/1920x1080/YHfZksjhrbXFgWqO.mp4?tag=16,2024-10-09 09-56-vid_455.mp4,"Donald Trump has put Putin over the American people time and time again. 

Now, a new report says that he secretly sent Putin COVID tests while withholding them from sick Americans. 

Watch our new ad: https://t.co/kyrS6kBgnB",31642,13511,7638
2024/10/9 0:25,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843689091814072636/photo/1,Image,https://pbs.twimg.com/media/GZYZcOyXIAAK37k.jpg,2024-10-09 00-25-img_460.jpg,"My mother was diagnosed with cancer when I was the district attorney of San Francisco. I remember cooking meals for her and taking her to her appointments. I did what I could to make her comfortable. I figured out which clothes were soft enough that they wouldn't irritate her, https://t.co/oIucv9UP3c",93477,16723,6371
2024/10/9 2:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843716356069327005/video/1,Video,https://video.twimg.com/amplify_video/1843716249001332736/vid/avc1/1080x1080/zMdNMYe9aE3RBJE9.mp4?tag=16,2024-10-09 02-13-vid_459.mp4,"I took care of my mother when she was sick with cancer—I know that caregiving is about dignity.

My plan will allow Medicare to cover in-home health care, which will lower costs and reduce the financial and emotional stress for families across the country. https://t.co/NR5ROKCzfl",18007,4832,2850
2024/10/9 7:14,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843792201991503973/video/1,Video,https://video.twimg.com/amplify_video/1843792094835412992/vid/avc1/1080x1080/Xzf3yJ9Dj0z8Lnut.mp4?tag=16,2024-10-09 07-14-vid_457.mp4,"As a prosecutor, I met with the parents of homicide victims to figure out who killed their child and bring those cases to justice.

I think of safety as a civil right. https://t.co/a1jkTMWrRe",8898,2610,2781
2024/10/8 22:26,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843659202654302405/video/1,Video,https://video.twimg.com/amplify_video/1843659116528480256/vid/avc1/1920x1080/wqt3pg2JLXUGnMMn.mp4?tag=16,2024-10-08 22-26-vid_461.mp4,"Americans are standing up for the rule of law and our democratic ideals, and putting country over party in our fight for the future. 

WATCH: https://t.co/taAFxnaRCb",7311,2174,2717
2024/10/8 9:31,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843464280454345133/video/1,Video,https://video.twimg.com/ext_tw_video/1843463668228378624/pu/vid/avc1/1080x1080/6UEpkK2J7pgy-VHb.mp4?tag=14,2024-10-08 09-31-vid_463.mp4,"Donald Trump has no plan to make your life better. No plan to strengthen the middle class. No plan to bring the country together.

The American people are ready to turn the page. https://t.co/un2VtkE95w",24678,7500,13801
2024/10/8 8:53,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843454604417106324/video/1,Video,https://video.twimg.com/ext_tw_video/1843454381481472001/pu/vid/avc1/1080x1080/vSM_aiG1ySVyZD_i.mp4?tag=14,2024-10-08 08-53-vid_464.mp4,"What the American people want is a leader who will build consensus: One who will compromise and understand, without compromising their own values.

As president, that will be my approach. https://t.co/SHthmnSEws",10394,3215,6260
2024/10/8 4:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843385582233215401/photo/1,Image,https://pbs.twimg.com/media/GZUFZqlWIAAnnOA.png,2024-10-08 04-19-img_466.jpg,We trust women to make decisions about their own bodies. https://t.co/t4e6HzrDod,15524,4259,8429
2024/10/8 20:02,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843623002207871307/video/1,Video,https://video.twimg.com/amplify_video/1843622874105413633/vid/avc1/1920x1080/LN6T9X1OU2wgQWzS.mp4?tag=16,2024-10-08 20-02-vid_462.mp4,"Take it from those who know him best: If Donald Trump is reelected, he will fill the White House with loyalists—and there will be no one to stop his worst instincts. 

Watch our new ad: https://t.co/YMkLTCU48Z",16709,7401,4984
2024/10/8 0:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843327515529519427/photo/1,Image,https://pbs.twimg.com/media/GZTQjQwXIAANuRQ.jpg,2024-10-08 00-28-img_468.jpg,"Thank you to all the volunteers who have stepped up to help neighbors, friends, and strangers alike in the aftermath of Hurricane Helene. 

You have shown that the strength of America lies in coming together. https://t.co/g3nGpbXuEr",6306,1585,1901
2024/10/8 0:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843327515529519427/photo/1,Image,https://pbs.twimg.com/media/GZTQke-XIAA517N.jpg,2024-10-08 00-28-img_469.jpg,"Thank you to all the volunteers who have stepped up to help neighbors, friends, and strangers alike in the aftermath of Hurricane Helene. 

You have shown that the strength of America lies in coming together. https://t.co/g3nGpbXuEr",6306,1585,1901
2024/10/8 8:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843441577135382647/video/1,Video,https://video.twimg.com/amplify_video/1843441428929576960/vid/avc1/1080x1920/JwI4gKLMVVaYDkfH.mp4?tag=16,2024-10-08 08-01-vid_465.mp4,Nothing compares to moments like these on the campaign trail. https://t.co/oNdwRuPr40,64142,10914,3879
2024/10/8 0:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843327515529519427/photo/1,Image,https://pbs.twimg.com/media/GZTQiDCXIAYqm2z.jpg,2024-10-08 00-28-img_467.jpg,"Thank you to all the volunteers who have stepped up to help neighbors, friends, and strangers alike in the aftermath of Hurricane Helene. 

You have shown that the strength of America lies in coming together. https://t.co/g3nGpbXuEr",6306,1585,1901
2024/10/7 22:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843293526118789459/video/1,Video,https://video.twimg.com/amplify_video/1843293461849468928/vid/avc1/1080x1920/CfBvsGYNVP20GWm7.mp4?tag=16,2024-10-07 22-13-vid_471.mp4,"Moments of crisis bring out the best of who we are—and the North Carolina National Guard epitomizes that important and good work.

Thank you for all you continue to do as we respond to the devastation of Hurricane Helene. https://t.co/u9m9rdeF1P",12314,3625,3419
2024/10/8 0:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843327515529519427/photo/1,Image,https://pbs.twimg.com/media/GZTQltLXIAQAHak.jpg,2024-10-08 00-28-img_470.jpg,"Thank you to all the volunteers who have stepped up to help neighbors, friends, and strangers alike in the aftermath of Hurricane Helene. 

You have shown that the strength of America lies in coming together. https://t.co/g3nGpbXuEr",6306,1585,1901
2024/10/7 8:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843088918075396137/photo/1,Image,https://pbs.twimg.com/media/GZP3jGdWcAAzzd3.jpg,2024-10-07 08-40-img_473.jpg,"Heroes in moments of crisis. 

Our country thanks the men and women in uniform for their service as we rebuild and recover from Hurricane Helene. https://t.co/gS6gmckfhT",10815,2662,2608
